id	title	url	publisher	category	story	hostname	timestamp
228093	Paul McCartney cancels Out There Japan Tour due to virus	http://www.dailymail.co.uk/tvshowbiz/article-2633481/Paul-McCartney-cancels-Japan-tour-virus.html	Daily Mail	e	dOfAHYA5QsSuBaMaYulFRZkPRnnYM	www.dailymail.co.uk	1400646730173
72451	The Potter Magic Won't Stop - J.K Rowling Penning Spin-Off Film Trilogy	http://www.contactmusic.com/article/jk-rowling-harry-potter-spin-off-fantastic-beasts-and-where-to-find-them-trilogy_4132699	Contactmusic.com	e	dc0qcmolYewgdAMYEY9hrJO0Ms_xM	www.contactmusic.com	1396291929462
351541	What Chemistry? Ryan Gosling And Rachel McAdams Fought During â€˜The  ...	http://www.contactmusic.com/article/the-notebook-anniversary-rachel-mcadams-ryan-gosling-clashed-filming-movie_4269193	Contactmusic.com	e	dGIZFfpP4LUrjyM3Rib3jwmAzZ5VM	www.contactmusic.com	1404397275281
420463	Nick Cannon - Nick Cannon has apologised to Mariah Carey	http://www.contactmusic.com/story/nick-cannon-has-apologised-to-mariah-carey_4344295	Contactmusic.com	e	du99yb-BwFLI98MuVsacgldz49leM	www.contactmusic.com	1409214121159
406338	Transcanada says Apache plan to sell Kitimat interest was no surprise	http://www.reuters.com/article/2014/07/31/uk-transcanada-apache-kitimat-idUSKBN0G02LN20140731	Reuters	b	dNf-qSdOCN897eMpf0Py4TQSutkjM	www.reuters.com	1406856088929
240787	CANADA FX DEBT-C$ firms modestly but stays in range; CPI in focus	http://in.reuters.com/article/2014/05/22/markets-canada-dollar-bonds-idINL1N0O81RV20140522	Reuters	b	d-QXOrLOrbQTphMQJTCmFLp0HoAHM	in.reuters.com	1400855448131
290003	Bond's Liquidity Threat Is Revealed in Derivatives Explosion	http://www.businessweek.com/news/2014-06-15/bond-market-s-liquidity-threat-revealed-in-derivatives-explosion	Businessweek	b	dGaSSCzoiWYHojMACQpXQb_-9fU0M	www.businessweek.com	1402916635990
73330	Miranda Kerr - Miranda Kerr wants sex feedback	http://www.contactmusic.com/story/miranda-kerr-wants-sex-feedback_4133159	Contactmusic.com	e	dUpNZO_dYqbpVyM8u5h3I8kxLTYIM	www.contactmusic.com	1396295445512
265693	E! Announce 'Chelsea Lately' Will Go Off-Air In August	http://www.contactmusic.com/article/e-announce-chelsea-lately-will-go-off-air-in-august_4218351	Contactmusic.com	e	dOTOBlgWJ4ohfJM5qOUy7wwF-HZOM	www.contactmusic.com	1401366676966
126390	Seeing and Believing at Easter Time (John 20:1-18)	http://www.huffingtonpost.com/greg-carey/seeing-and-believing-at-easter_b_5152728.html	Huffington Post	e	d5df2CBkz2QvTZMBU0GAMbqr6pqjM	www.huffingtonpost.com	1397710873686
343196	Rolf Harris could face fresh abuse charges as more victims have come forward  ...	http://www.dailymail.co.uk/news/article-2676269/Rolf-Harris-face-fresh-abuse-charges-victims-come-forward-conviction-yesterday-string-sex-attacks.html	Daily Mail	e	dDsxKp53X_zwmAMi7AjUKRsNW45YM	www.dailymail.co.uk	1404257544483
230804	Urban Outfitters' profit falls 20 percent	http://in.reuters.com/article/2014/05/19/urban-outfitters-results-idINL3N0O53XX20140519	Reuters	b	dgobBUztGHilmOM4ih0S-SJgdvzsM	in.reuters.com	1400685597855
299356	Mike 'The Situation' Sorrentino Arrested For Fighting In Tanning Salon	http://www.contactmusic.com/article/mike-the-situation-sorrentino-arrested-fight_4247838	Contactmusic.com	e	dNIsNbpbpEdy-UML1d73-4qZmTcRM	www.contactmusic.com	1403081907004
400920	UPDATE 3-BES seeks capital as key staff suspended after massive losses	http://in.reuters.com/article/2014/07/31/portugal-bes-idINL6N0Q56WL20140731	Reuters	b	dnjqe0nregGX60MOwvcUsJgyWXs3M	in.reuters.com	1406774885730
116862	Germany Told to Pay Mostly EON, RWE $3 Billion in Nuclear Taxes	http://www.businessweek.com/news/2014-04-14/germany-told-to-pay-mostly-eon-rwe-3-billion-in-nuclear-taxes	Businessweek	b	d6Ikmk5i8n-PJxM9x8O2kxVX-Tq9M	www.businessweek.com	1397577110153
366439	Liam Hemsworth - Liam Hemsworth: Miley is my best friend	http://www.contactmusic.com/story/liam-hemsworth-miley-is-my-best-friend_4274991	Contactmusic.com	e	d5n3hmeVE8u4QzMaFBZBoSsaNHdqM	www.contactmusic.com	1404770877082
201195	Netflix Raises Price By $1 For New Customers	http://www.huffingtonpost.com/2014/05/09/netflix-price-increase_n_5294450.html	Huffington Post	t	dwQaLSc8LdInxTM9FZTssIgADllfM	www.huffingtonpost.com	1399691981386
278189	USA v Germany will be out of this world for ISS astronauts	http://in.reuters.com/article/2014/06/12/us-soccer-world-usa-astronauts-idINKBN0EN1WF20140612	Reuters	t	d-t16LdTqe6UvPML_cubfJn42kQFM	in.reuters.com	1402669516605
10885	Kim Kardashian looks slimmer in selfie before revealing Spanx	http://www.dailymail.co.uk/tvshowbiz/article-2579489/Kim-Kardashian-looks-slimmer-new-selfie-revealing-Spanx.html	Daily Mail	e	dgrugNy8JhKGJpM4mzHwu-gX3uV9M	www.dailymail.co.uk	1394717932479
101593	JPMorgan Chase Earns 19 Percent Less to Start the Year	http://www.businessweek.com/articles/2014-04-11/jpmorgan-chase-earns-19-percent-less-to-start-the-year	Businessweek	b	df5fKCUy67JAVNMUknwR6CY-Er6XM	www.businessweek.com	1397290215500
162	US STOCKS-Futures edge lower after record high, China data	http://in.reuters.com/article/2014/03/10/markets-usa-stocks-idINL2N0M70MT20140310	Reuters	b	dchKRTV8vDviyCMH_lfUDTuFThh_M	in.reuters.com	1394472091317
136463	GM Defeats Consumer Court Bid to Force Recall Cars to Be Parked	http://www.businessweek.com/news/2014-04-17/gm-needn-t-order-customers-to-park-recalled-cars-judge-says	Businessweek	b	dgi3Hd0asMvcxgMXss3LYQnCUbkBM	www.businessweek.com	1397887428786
84293	Cement makers Lafarge, Holcim agree merger plan -source	http://www.reuters.com/article/2014/04/06/us-lafarge-holcim-idUSBREA3314L20140406	Reuters	b	dG7Vj4iyby8SfiMXKt-Bvpfq_tziM	www.reuters.com	1396870297862
404552	'She's fighting through it': Son of Missionary infected with Ebola reveals mother is  ...	http://www.dailymail.co.uk/news/article-2711555/Shes-fighting-Son-Missionary-infected-Ebola-reveals-mother-bravely-battling-deadly-infection-fears-remain-father-risk.html	Daily Mail	m	d1WmICMngDmqaaM73nLBG_cAQFKIM	www.dailymail.co.uk	1406803461966
197316	Man Drives Tesla From NY To Miami Without Spending A Cent	http://www.huffingtonpost.com/2014/05/07/new-york-to-miami-tesla-_n_5282846.html	Huffington Post	b	dqVxfVequ9vTq0MaJhYGtT8ANnkJM	www.huffingtonpost.com	1399628940911
112388	US Stocks Rebound After Better Retail Sales, Citigroup Profit	http://www.businessweek.com/news/2014-04-14/u-dot-s-dot-stock-index-futures-decline-amid-earnings-ukraine-concern	Businessweek	b	dcMA2yLhsuf1HGM43lphsqf5jGm0M	www.businessweek.com	1397509431678
310025	UPDATE 6-Oil above $114, Iraq and supply concerns support	http://in.reuters.com/article/2014/06/24/markets-oil-idINL6N0P51R020140624	Reuters	b	dmZoHgYionf6LzMpXF25JBM-6e4_M	in.reuters.com	1403624302129
238484	CORRECTED-UPDATE 3-China's JD.com IPO raises $1.78 bln, augurs well for  ...	http://in.reuters.com/article/2014/05/22/jddotcom-ipo-idINL3N0O750G20140522	Reuters	b	dAvzDqLvyzLK2lMRSHAQjMk17lhfM	in.reuters.com	1400818434322
158815	UPDATE 2-Cash drop in the euro zone adds to impetus for ECB action	http://in.reuters.com/article/2014/04/24/ecb-liquidity-idINL6N0NG4A320140424	Reuters	b	diuBb8GaScP3H_M08sSdIRHIKRl3M	in.reuters.com	1398391755389
16610	NORDIC STOCKS - Factors to watch on March 18	http://in.reuters.com/article/2014/03/18/markets-nordics-factors-idINL6N0MF19320140318	Reuters	b	dRTZ0w4GoiEU4mMdDdFsQdKio-8wM	in.reuters.com	1395157942600
394653	FCC Asked to Mediate LA TV Dispute on Dodgers Games	http://www.businessweek.com/news/2014-07-29/fcc-asked-to-mediate-l-dot-a-dot-tv-dispute-on-dodgers-games	Businessweek	t	duuRH_VkAmW499M1dhiTgctMpeCrM	www.businessweek.com	1406643796442
282195	South Africa's Credit Rating Cut to One Level Above Junk by S&P	http://www.businessweek.com/news/2014-06-13/south-africa-s-credit-rating-cut-to-one-level-above-junk-by-s-and-p	Businessweek	b	d0Ec0yzweWkyCXMIVNVz8ytPEeE9M	www.businessweek.com	1402734363321
188467	US STOCKS SNAPSHOT-Wall St rises at open, Yellen testimony eyed	http://in.reuters.com/article/2014/05/07/markets-usa-stocks-open-idINZXN0R5Z0520140507	Reuters	b	dLk5lXf7Y0AdlTMjdc4aTiT-3Z22M	in.reuters.com	1399497359860
259623	US 2-Year Notes May Yield 0.390% at Sale, Survey Says	http://www.businessweek.com/news/2014-05-27/u-dot-s-dot-2-year-notes-may-yield-0-dot-390-percent-at-sale-survey-says	Businessweek	b	dqt8zAdiCLalsdM0iWJ3h4tcyo2fM	www.businessweek.com	1401289321152
190041	Neil Patrick Harris Poses Naked On The Cover Of Rolling Stone	http://www.huffingtonpost.com/2014/05/07/neil-patrick-harris-naked-rolling-stone_n_5281887.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dwuqW_2hZxNj4FM2DrPJM_5djauUM	www.huffingtonpost.com	1399506043477
76006	Ebola Death Toll In Guinea Rises To 78	http://www.huffingtonpost.com/2014/03/31/ebola-deaths-guinea_n_5064368.html	Huffington Post	m	dbzQgmVr34DH16MeV6Diuopi_KbjM	www.huffingtonpost.com	1396357430413
194245	Kim Kardashian blogs about racism and raising mixed-race North West	http://www.dailymail.co.uk/tvshowbiz/article-2622986/Kim-Kardashian-reveals-lengthy-post-fears-raising-mixed-race-daughter-North-West.html	Daily Mail	e	dKpBJ9x0LO9dFOMvR0aNemATGECSM	www.dailymail.co.uk	1399569379718
157441	Avril Lavigne - Avril Lavigne: My music video is not racist	http://www.contactmusic.com/story/avril-lavigne-my-music-video-is-not-racist_4166162	Contactmusic.com	e	daEQutbwDnM9mvMR5x5XPBD8Zo_mM	www.contactmusic.com	1398343456611
340522	BES retail clients' exposure to holding company debt cut to 651 mln euros	http://in.reuters.com/article/2014/06/30/portugal-banks-b-espirito-santo-idINL6N0PB4EW20140630	Reuters	b	dBvRLah3mvb_tRMILKr2XquSrC79M	in.reuters.com	1404232004633
367274	Macquarie to Buy Rest of International-Matex for $1 Billion	http://www.businessweek.com/news/2014-07-07/macquarie-to-buy-rest-of-international-matex-for-1-dot-03-billion	Businessweek	b	dyMcyJZHaXC03lMSEfjaxN0sHoIoM	www.businessweek.com	1404819829822
150950	Lindsay Lohan's Words For The Person Who Leaked Her 'Sex List'	http://www.huffingtonpost.com/2014/04/21/lindsay-lohan-sex-list_n_5183435.html	Huffington Post	e	dRQgv2RwWA_J1tMtqLy5rOs3WgqAM	www.huffingtonpost.com	1398227660946
279949	Week in Film: 22 Jump Street, The Signal and More	http://www.huffingtonpost.com/marshall-fine/week-in-film-22-jump-stre_b_5491630.html	Huffington Post	e	dNyeQ1Q5MxRlsJMSJpgf0kn7SeMZM	www.huffingtonpost.com	1402680563210
4497	UniCredit serene about AQR, does not plan mergers with other banks	http://in.reuters.com/article/2014/03/11/unicredit-ceo-idINI6N0IW00120140311	Reuters	b	dMggeOeT5e8qzgMn32oo6QbOpKp1M	in.reuters.com	1394563570008
392845	UPDATE 1-IBM to offer iPads and iPhones for business users	http://in.reuters.com/article/2014/07/15/ibm-apple-partnership-idINL2N0PQ2J020140715	Reuters	t	dSamYZFaQ4_NkLMe4VzR3GpK5NSeM	in.reuters.com	1405714020680
399219	BAT First-Half Earnings Drop as Stronger Pound Reduces Sales	http://www.businessweek.com/news/2014-07-30/bat-earnings-decline-as-stronger-pound-reduces-sales-from-abroad	Businessweek	b	dRzQGh1kP51__YM55BL_u1NLDltmM	www.businessweek.com	1406722439951
412513	TREASURIES-Yields drop as hopes for more ECB stimulus boosts demand	http://in.reuters.com/article/2014/08/25/markets-usa-bonds-idINL1N0QV0LI20140825	Reuters	b	dmr2OZWBib7wbhMKgpfBhbg3v29kM	in.reuters.com	1408991830998
238166	EPA Reaches Deal With Duke To Clean Dan River Coal Ash	http://www.huffingtonpost.com/2014/05/22/epa-duke-coal-ash_n_5375196.html	Huffington Post	b	dcQ1ZX-5mGzzdiMNVOSKv6Ezv2XgM	www.huffingtonpost.com	1400815881481
421035	Sandra Bullock - Sandra Bullock, Jennifer Aniston And 50 Cent Help Chelsea  ...	http://www.contactmusic.com/story/sandra-bullock-jennifer-aniston-and-50-cent-help-chelsea-handler-say-goodbye_4343774	Contactmusic.com	e	ddNF_LgnKxFXG4MhEfNVje2HKFihM	www.contactmusic.com	1409217385030
326606	US STOCKS-Wall St set for flat open; Barclays lawsuit in focus	http://in.reuters.com/article/2014/06/26/markets-usa-stocks-idINL2N0P70K620140626	Reuters	b	d7ofUkOYJlt5KQMvytblez7AtoKHM	in.reuters.com	1403919089152
203740	China's oil rig move leaves Vietnam, others looking vulnerable	http://www.reuters.com/article/2014/05/08/us-china-seas-tensions-idUSBREA4710120140508	Reuters	b	dE_pVtywlqKHCSM-wQwhqPYQOwoNM	www.reuters.com	1399751333626
293009	Home > Harrison Ford > Samuel L. Jackson Stunned By Harrison Ford's Onset  ...	http://www.contactmusic.com/story/samuel-l-jackson-stunned-by-harrison-ford-s-onset-accident_4245974	Contactmusic.com	e	d5sPiElzoSD0QhMqVo2Dy9i2LFoBM	www.contactmusic.com	1402951793477
180723	FOREX-Dollar subdued in thin trade, Aussie eyes RBA	http://in.reuters.com/article/2014/05/05/markets-forex-idINL3N0NR3YE20140505	Reuters	b	dUIywf780__6guMrAZO3IzHLcxDUM	in.reuters.com	1399370416821
192838	FOREX-Dollar falls on strong euro zone data despite positive US signs	http://in.reuters.com/article/2014/05/06/markets-forex-idINL2N0NS1NK20140506	Reuters	b	dj2gaJQ71DfKWyMRvKbZUWIkrAKLM	in.reuters.com	1399562368889
261532	Oprah Winfrey On Dr. Maya Angelou: 'She Will Always Be The Rainbow In My  ...	http://www.huffingtonpost.com/2014/05/28/maya-angelou-oprah-statement_n_5405147.html	Huffington Post	e	dqqACneVum0PWkMKBHs5UVdTfbM3M	www.huffingtonpost.com	1401299946711
248045	Lorillard Blu Europe E-Cigarette Push Offers Competition for BAT	http://www.businessweek.com/news/2014-05-23/lorillard-blu-europe-e-cigarette-push-offers-competition-for-bat	Businessweek	b	d78d_R3L3FKP2VMEla4qTRupnI4YM	www.businessweek.com	1400985740706
218371	Naomi Campbell wows in showstopping grey gown complete with racy cut-out  ...	http://www.dailymail.co.uk/tvshowbiz/article-2632009/Naomi-Campbell-wows-showstopping-grey-gown-complete-racy-cut-detailing-TV-BAFTAs.html	Daily Mail	e	dKGz2iK2ALIxfaMX20gbucz8BtoqM	www.dailymail.co.uk	1400454264132
252263	It's all over: Kris Jenner cradles baby North as the Kardashian family prepare to  ...	http://www.dailymail.co.uk/tvshowbiz/article-2638740/Its-Kris-Jenner-cradles-baby-North-Kardashian-family-prepare-leave-Florence-Kimye-wedding.html	Daily Mail	e	dpFsJPHfHX9aF9M6iKphFeQmXqNzM	www.dailymail.co.uk	1401112146432
158797	Yen Strongest in Week as Ukraine Boosts Haven Demand; Kiwi Falls	http://www.businessweek.com/news/2014-04-23/yen-holds-gain-before-tokyo-cpi-tomorrow-kiwi-climbs-on-rbnz	Businessweek	b	diuBb8GaScP3H_M08sSdIRHIKRl3M	www.businessweek.com	1398391750624
73971	Apple-Samsung Jury Is Seated in Patent Trial in California	http://www.businessweek.com/news/2014-03-31/apple-samsung-jury-is-seated-in-patent-trial-in-california	Businessweek	t	dh64qhIU4xsjuWM2ePux8Jlw-c2JM	www.businessweek.com	1396346573625
209368	"There is no meaningful difference between Tea Party and ""establishment  ..."	http://www.huffingtonpost.com/jonathan-weiler/there-is-no-meaningful-di_b_5311147.html	Huffington Post	t	dS5At15va4cgc1McvrI5dPBGFtxBM	www.huffingtonpost.com	1399977066804
257782	Macaulay Culkin's The Pizza Underground Booed Off Stage In Nottingham	http://www.huffingtonpost.com/2014/05/27/macaulay-culkin-pizza-underground-booed_n_5396646.html\?ir=Entertainment	Huffington Post	e	dBDj92fKZFCAf2Ma4vYjpIV0RTwhM	www.huffingtonpost.com	1401236111302
147054	UPDATE 1-Eli Lilly to buy Novartis' animal health unit for $5.4 bln	http://in.reuters.com/article/2014/04/22/novartis-divestiture-eli-lilly-idINL3N0NE15720140422	Reuters	b	d0BJOy4VPmT-CKMOzWgDCCxSYbyjM	in.reuters.com	1398161797096
120609	UPDATE 2-Credit Suisse Q1 profit falls as trading tumbles	http://in.reuters.com/article/2014/04/16/credit-suisse-results-idINL6N0N80UM20140416	Reuters	b	dn3swzobFAiAr0M2PB67OUrpaviHM	in.reuters.com	1397640083836
196795	Barclays Investment Bank Cuts Mark Europeans' Global Retreat	http://www.businessweek.com/news/2014-05-08/barclays-investment-bank-cuts-mark-europeans-global-retreat	Businessweek	b	dmfYAYOSCXeIgdMeNy_RGzRlSo-4M	www.businessweek.com	1399625729483
319229	Michael Jackson fans - and quite a few impersonators - lay flowers to mark fifth  ...	http://www.dailymail.co.uk/news/article-2670719/Michael-Jackson-fans-quite-impersonators-lay-flowers-mark-fifth-anniversary-King-Pops-death.html	Daily Mail	e	dQqwSF-FlkPQhqMfrJaxbem7-N8sM	www.dailymail.co.uk	1403791114615
47359	BofA Agrees to $9.5 Billion Mortgage Settlement, Boosts Dividend	http://www.businessweek.com/news/2014-03-26/bofa-agrees-to-9-dot-5-billion-mortgage-settlement-boosts-dividend	Businessweek	b	d0MJXN1ymiT5S7MES613XyCP3fnhM	www.businessweek.com	1395880252452
329746	Mary Rodgers, 'Freaky Friday' Author And Broadway Composer, Dies At 83	http://www.huffingtonpost.com/2014/06/27/mary-rodgers-dead-died-obituary_n_5535698.html	Huffington Post	e	dyueRiDRHi5HkOMJZUAdc-Pyxkh9M	www.huffingtonpost.com	1403941805407
65667	8 Ways Gwyneth Paltrow's Divorce Will Be Superior To Yours	http://www.huffingtonpost.com/2014/03/29/gwyneth-paltrow-divorce_n_5052302.html	Huffington Post	e	dYBXx4mEyBDH0dMOAIQn8HkJuTPHM	www.huffingtonpost.com	1396133506712
22742	Rolling Stones Cancel 14 On Fire Tour After L'Wren Scott's Death	http://www.huffingtonpost.com/2014/03/18/rolling-stones-cancel-14-on-fire-tour_n_4987801.html	Huffington Post	e	d00pSI3VqDUL5wMEU6vdcq2VFkgVM	www.huffingtonpost.com	1395237070895
184499	UPDATE 5-Fiat Chrysler bets on Jeep, Alfa revamp to go global	http://www.reuters.com/article/2014/05/06/fiatchrysler-idUSL2N0NS0B920140506	Reuters	b	dgpGwokH5i7z49MfjElP-TsDJGz8M	www.reuters.com	1399431826495
256200	Median pay for CEOs rise above $10m for the first time	http://www.dailymail.co.uk/news/article-2640483/Median-CEO-pay-crosses-10-million-2013.html	Daily Mail	b	dxXViP8iTkPL_qMGoS5WVckhM5wtM	www.dailymail.co.uk	1401227783132
311099	RPT-Fitch Affirms Sanasa Development Bank at 'BB+(lka)'/Stable	http://in.reuters.com/article/2014/06/24/fitch-affirms-sanasa-development-bank-at-idINFit70558420140624	Reuters	b	d3tIMfB2mg-9MZM4G_jGTEiRVl3jM	in.reuters.com	1403633888815
255683	Will New Satellite Data Help Locate Flight 370?	http://www.businessweek.com/news/2014-05-27/will-new-satellite-data-help-locate-flight-370	Businessweek	b	dTD9J6yJCrKWLsMwVgI8EjqvFU9lM	www.businessweek.com	1401223329552
105328	China's Lanzhou Warns Drinking Water Contains Dangerous Levels Of Benzene	http://www.huffingtonpost.com/2014/04/11/lanzhou-water-benzene_n_5131728.html\?utm_hp_ref=green&amp;ir=Green	Huffington Post	b	d1eD5MNkBW_CuoMwMwltm95WrjQOM	www.huffingtonpost.com	1397347139797
148496	Julia Roberts - Julia Roberts opens up about half-sister's death	http://www.contactmusic.com/story/julia-roberts-opens-up-about-half-sister-s-death_4162440	Contactmusic.com	e	dp3a8oS1f0JLmmMBsTkVbayx3OT0M	www.contactmusic.com	1398172397958
383475	UPDATE 3-PayPal fuels higher eBay revenue even as cyber attack, rivals weigh	http://www.reuters.com/article/2014/07/16/ebay-results-idUSL2N0PR2HY20140716	Reuters	b	dpsFIWb16k0fAJMHxyvFCsBa8jwQM	www.reuters.com	1405554648382
344167	Record Bond Sales Show Li Focused on GDP Over Debt: China Credit	http://www.businessweek.com/news/2014-07-01/record-bond-sales-show-li-focused-on-gdp-over-debt-china-credit	Businessweek	b	dCnLcsgG641g0oM-3xzXcMAkNLbcM	www.businessweek.com	1404305115842
105128	Yields on new Greek 5yr bonds rise, traders cite widespread selling	http://in.reuters.com/article/2014/04/11/idINL6N0N32HE20140411	Reuters	b	db8t91cTh8agn1M0w76TaBJQL_JNM	in.reuters.com	1397345839504
290554	UPDATE 4-Brent up near $113 on supply worries as Iraq violence rises	http://www.reuters.com/article/2014/06/16/markets-oil-idUSL4N0OX18Q20140616	Reuters	b	dALTxIdj6g9GqPMGWQhW5c3iqMlKM	www.reuters.com	1402927194024
43073	Meet Pia Mia, Kanye West's protege that he 'believes could be next Rihanna'	http://www.dailymail.co.uk/tvshowbiz/article-2588349/Meet-Kanye-Wests-protege-believes-Rihanna.html	Daily Mail	e	dm2XBU7l0ihhp2MpLpXwTSLvMJ7sM	www.dailymail.co.uk	1395777865504
42329	Apple to offer free refunds if you've been stung by in-app purchases	http://www.dailymail.co.uk/sciencetech/article-2588889/Apple-offer-free-refunds-youve-stung-app-purchases-live-U-S.html	Daily Mail	t	dp5cUobCiTFhPTMe9v5Dl98JTr4EM	www.dailymail.co.uk	1395775105823
330301	Gasoline prices in Arizona at $3.57 per gallon	http://www.businessweek.com/ap/2014-06-27/gasoline-prices-in-arizona-at-3-dot-57-per-gallon	Businessweek	b	dr2nTauJSiV8XjMgFMRndoKxt2NmM	www.businessweek.com	1403987470412
222722	Macklemore in Hot Water as Fake Witches Nose, Wig and Beard = Racist  ...	http://www.contactmusic.com/article/mackelmore-racist-jewish-outfit-thrift-shop_4203765	Contactmusic.com	e	dHz6XtYoDONU63MF5iU46Wx3pz41M	www.contactmusic.com	1400532797622
183382	Scotty Mccreery - Scotty Mccreery Robbed At Gunpoint During Terrifying Raid	http://www.contactmusic.com/story/scotty-mccreery-robbed-at-gunpoint-during-terrifying-raid_4181650	Contactmusic.com	e	dr-1AfuxCeKp7-MtVvw3xk7YIU8uM	www.contactmusic.com	1399385639715
50804	UPDATE 1-IMF says no need for Ukraine debt restructuring now	http://in.reuters.com/article/2014/03/27/ukraine-crisis-imf-debtrenegotiation-idINL1N0MO0W220140327	Reuters	b	d32p4nuA5IPNnvMb4FELOZ8cZe8xM	in.reuters.com	1395947206176
413070	UPDATE 2-BOC Aviation orders Boeing planes worth $8.8 bln	http://www.reuters.com/article/2014/08/25/boeing-bocaviation-idUSL3N0QV2ZH20140825	Reuters	b	dCRQZCk_r3FiDLMAWt9trYZkLVa8M	www.reuters.com	1408999059768
222251	'Raging Bull' Sparring Match Can Proceed, High Court Rules (1)	http://www.businessweek.com/news/2014-05-19/u-dot-s-dot-high-court-allows-suit-over-rights-to-film-raging-bull	Businessweek	e	dcK7P-gTB7KNXtMazOJ09MZ0ujjkM	www.businessweek.com	1400529997013
277383	Airbus Pitches A380 in New York After Snub by Emirates	http://www.businessweek.com/news/2014-06-11/airbus-pitches-a380-jumbo-jet-in-new-york-after-emirates-snub	Businessweek	b	dL3sjDiDGZUBJcMKDwKCoQG4yRFlM	www.businessweek.com	1402662496035
204798	Murdoch Said to Seek $14 Billion Deal to Merge Pay-TV Units	http://www.businessweek.com/news/2014-05-09/murdoch-said-to-prepare-14-billion-deal-to-combine-european-tv	Businessweek	b	dysDyHADszIP0MMy5xERBEYEq-M7M	www.businessweek.com	1399910319062
292580	Rest in peace: Casey Kasem's kids hand over his body to the radio legend's  ...	http://www.dailymail.co.uk/news/article-2659396/Rest-peace-Casey-Kasems-kids-hand-body-radio-legends-widow-without-fight-months-legal-wranglings-alive.html	Daily Mail	e	dzbwIhMetbNtuzMVqowE7QlX7ONrM	www.dailymail.co.uk	1402949622065
35940	New Computer Program Creates 3D 'Mugshots' From DNA	http://www.huffingtonpost.com/2014/03/21/mugshots-dna-computer-program_n_5006184.html	Huffington Post	t	dpoF-xvby5M3K-MmMD10gqownilQM	www.huffingtonpost.com	1395622648910
178290	"Game of Thrones Season 4 Episode 5 Recap: ""Last of His Name"""	http://www.contactmusic.com/article/game-of-thrones-season-4-episode-5-first-of-his-name-recap_4180683	Contactmusic.com	e	dvRWWlMhZECbzfMzzb8eP5T1tEbTM	www.contactmusic.com	1399316873092
329482	Shia Labeouf - Shia LaBeouf chased homeless man before arrest	http://www.contactmusic.com/story/shia-labeouf-chased-homeless-man-before-arrest_4261999	Contactmusic.com	e	dhvGC015ln_PFNMmp6wet54rfJZ7M	www.contactmusic.com	1403940378214
166254	"Russia ""not inclined"" to take over southeast Ukraine - senior official"	http://in.reuters.com/article/2014/04/29/ukraine-crisis-russia-east-idINL6N0NL2R820140429	Reuters	b	diF20GdN8avuFQMwsrPB9CbU6OOdM	in.reuters.com	1398772320930
279691	Morrissey cancels the remaining dates of his US tour 'in the interest of making a  ...	http://www.dailymail.co.uk/tvshowbiz/article-2655029/Morrussey-cancels-remaining-dates-US-tour-making-recovery-contracting-respiratory-infection.html	Daily Mail	e	dL9FdpuR3z5dZFM3wTHFskCZpG3AM	www.dailymail.co.uk	1402678516878
169277	'Amazing Spider-Man 2' Review: Garfield-Stone Chemistry Saves The Film	http://www.huffingtonpost.com/2014/04/29/amazing-spider-man-2-review_n_5231757.html\?utm_hp_ref=entertainment	Huffington Post	e	dufzJ17u-Wb2SqMsB2qfTB9F-c9eM	www.huffingtonpost.com	1398795527033
324429	Diane Sawyer Replaced as 'World News' Host by David Muir	http://www.businessweek.com/news/2014-06-25/diane-sawyer-replaced-as-world-news-host-by-david-muir	Businessweek	e	dZ0v6dEgla22-9Mejai6ijWjYx9BM	www.businessweek.com	1403866492552
20040	Miley Cyrus - Miley Cyrus Teams Up With Wayne Coyne For Beatles Cover	http://www.contactmusic.com/story/miley-cyrus-teams-up-with-wayne-coyne-for-beatles-cover_4113562	Contactmusic.com	e	dfanD-wFxAP2_XM8C2iej3W9oCZgM	www.contactmusic.com	1395167685473
374396	IBM Invests $3 Billion in Chips Amid Talks to Sell Division	http://www.businessweek.com/news/2014-07-09/ibm-invests-3-billion-in-chips-amid-talks-to-sell-part-of-unit	Businessweek	b	d9xTNeQBraz1RuMgwERE3-_gpxvsM	www.businessweek.com	1404966025821
208335	US STOCKS-Dow, S&P 500 end at record highs; Internet names jump	http://in.reuters.com/article/2014/05/12/markets-usa-stocks-idINL1N0NY1GM20140512	Reuters	b	dN2LOb5utlNL28Mq0G0OTXMBqQskM	in.reuters.com	1399971521559
414084	Neptune's Moon Triton Spotlighted In 'Best-Ever' Map Created From Old Voyager  ...	http://www.huffingtonpost.com/2014/08/24/map-neptune-moon-titan_n_5701504.html\?ir=Science	Huffington Post	t	dHwpBn5nPddyyBMVxDH1XUIseZUqM	www.huffingtonpost.com	1409010415383
207517	Pregnant drivers are almost 50% more likely to crash (but are still safer than men)	http://www.dailymail.co.uk/health/article-2626362/Pregnant-drivers-DANGEROUS-Expectant-mothers-50-likely-crash-safer-men-road.html	Daily Mail	m	dM5XEff-C_O30BM2Zkma_ZaG-ISyM	www.dailymail.co.uk	1399928322072
